state_name,population_group_code,offense_code,victim_type_code,location_code,prop_desc_code,stolen_value,recovered_value,recovery_rate,PC 1,PC 2,PC 3,Class
Virginia,7,240,I,20,3,2300.0,1,0.0004347826086956522,-0.4527088200000843,1.1063103249335438,-0.9489964398006406,2
Virginia,7,23H,I,25,3,2300.0,1,0.0004347826086956522,-0.5008502203049179,0.38113182693722353,0.4520093851897747,2
Missouri,3,240,B,18,3,20000.0,2000,0.1,0.879930372919773,-0.9258380151582818,-0.10046095160246821,0
California,2,23F,I,18,8,20.0,20,1.0,-0.6822803492880632,1.3087782329100932,-1.3628348084533053,2
California,2,23F,I,18,6,20.0,20,1.0,-0.6873126464523164,1.3206285028904523,-1.376287118079757,2
Mississippi,4,23F,U,20,13,1.0,1,1.0,-0.6429774227755434,-0.031180065233857544,1.8555118425935575,2
Indiana,8D,240,G,13,28,12000.0,12000,1.0,0.9479625654556394,0.590639268400756,-0.25597828909133247,2
Pennsylvania,1A,240,I,13,3,9000.0,9000,1.0,-0.018090286830407795,0.7012875037619452,-3.322246670438605,1
Pennsylvania,6,240,I,20,3,2500.0,2500,1.0,-0.7677239974853521,1.0701706213612128,-1.146761177888676,2
Ohio,5,240,I,20,3,45000.0,45000,1.0,-0.34183615223073754,1.3753101562214098,-0.9199883318812421,2
Pennsylvania,1A,240,I,13,3,3000.0,3000,1.0,-0.09231191876519383,0.6534321660507778,-3.332982773525656,1
Pennsylvania,1A,23H,I,13,78,1500.0,1500,1.0,0.05233008293691664,-0.5406786389974751,-1.4311338548224863,1
Pennsylvania,1A,23F,I,13,3,1.0,1,1.0,-0.5716826430856847,0.572093359733678,-2.107540744510284,2
Pennsylvania,1A,240,S,13,3,1.0,1,1.0,0.5826308098704973,-0.5833742530345762,-2.82488616536939,1
Pennsylvania,1A,23F,S,13,3,1.0,1,1.0,0.14035853124541037,-0.640793366385711,-1.5940778741610049,1
North Carolina,9A,240,I,20,24,10000.0,10000,1.0,-0.6491465319250741,1.412762625819031,-0.5813285212659691,2
Pennsylvania,3,23H,I,18,77,50.0,50,1.0,-0.5447573527409887,-0.1971337482018597,0.8857660838140285,2
Pennsylvania,3,23H,I,18,7,800.0,800,1.0,-0.7116100494980021,0.22360761832457737,0.4162772597741125,2
Indiana,8D,23H,B,13,6,12470.0,12470,1.0,0.9383865904787926,-1.4107441550488846,0.45954861949427644,0
Pennsylvania,3,23H,I,20,38,783.0,783,1.0,-0.6428708046083513,0.044826182849790175,0.6251314366283248,2
Pennsylvania,3,280,I,20,38,783.0,783,1.0,-0.9530319797155832,0.43289576472933033,0.22890045734464118,2
Alabama,5,240,I,18,3,3000.0,3000,1.0,-0.7088741749816815,1.0357740249871406,-1.027422914377865,2
Washington,1B,240,B,13,24,1.0,1,1.0,1.1552645465997209,-1.6270655669718035,-0.5301072053540441,0
Illinois,9C,23H,I,20,19,500.0,500,1.0,-0.9096274804910901,0.6460151362598465,0.35019341212743915,2
Texas,1B,23H,I,5,68,50000.0,50000,1.0,0.9728935229933412,-0.6355164356806025,0.11689004362908566,0
Texas,1B,23H,I,5,15,10000.0,10000,1.0,0.34472676857538936,-0.6405198659422202,-0.31117018205221914,0
Texas,6,220,B,41,38,500.0,500,1.0,0.950294495722486,-1.9510878520170007,0.21305296530994944,0
Texas,6,220,B,41,3,80000.0,80000,1.0,1.845665918483974,-1.109624902687767,0.11989091275048522,0
Texas,6,240,B,41,38,500.0,500,1.0,1.3541697801434842,-1.638093461617209,-1.1240393647613842,1
Texas,6,240,B,41,3,80000.0,80000,1.0,2.249541202904972,-0.7966305122879757,-1.2172014173208485,1
Alabama,2,240,B,18,37,10000.0,10000,1.0,1.2093121655869719,-0.730206519207789,-1.4785052262876544,1
Arkansas,9B,220,I,5,3,7500.0,7500,1.0,-1.0105820368116694,1.0936833002110387,0.5362695894859111,2
Arkansas,9B,240,I,18,3,7500.0,7500,1.0,-0.6655386848516507,1.43939439634866,-0.7983930626661652,2
Tennessee,1B,23H,B,5,37,80000.0,80000,1.0,2.58394324679365,-2.0781950468275876,1.2744649309870806,0
Tennessee,1B,23D,S,45,10,27.0,27,1.0,0.3517200681806389,-1.5181891270363945,1.399160769822632,0
Tennessee,1B,23D,B,45,10,27.0,27,1.0,1.057931006114427,-2.154915852008453,1.1323563608338907,0
Iowa,3,240,I,13,3,1.0,1,1.0,-0.7478145957976564,1.352250024356313,-0.9515535802059044,2
Tennessee,1B,220,B,25,6,1280.0,1280,1.0,1.0632826139914344,-2.047277043502496,0.8658554218929232,0
Tennessee,1B,220,B,25,26,11400.0,11400,1.0,1.238792738163973,-2.0850637403665786,1.018486745364264,0
Tennessee,1B,220,B,1,26,4800.0,4800,1.0,1.265761741425208,-2.198104683980241,1.0021914727329515,0
Tennessee,1B,220,B,37,26,1.0,1,1.0,1.0434776085651174,-2.145780870062487,1.0003327184671573,0
Tennessee,1B,23H,B,18,78,48593.0,48583,0.9997942090424546,2.2396929597454442,-2.538945426633489,1.4964565415664701,0
Tennessee,1B,220,B,13,26,5000.0,5000,1.0,1.2139293966282843,-2.166309469990846,1.0047921224536307,0
South Dakota,8D,240,I,46,24,1.0,1,1.0,-0.8397031786891015,1.2505419656365224,-1.0000077268891665,2
Nevada,1A,240,I,9,3,10000.0,10000,1.0,0.45451195821943874,0.49119413332623096,-5.274068799848531,1
Nevada,1A,240,I,5,3,1800.0,1800,1.0,0.3711778609734815,0.41572515976573887,-5.289489067273429,1
Nevada,1A,23H,I,5,3,1800.0,1800,1.0,0.3456641269997926,-0.3220366865912846,-3.889417733790418,1
Nevada,1A,240,I,18,26,1.0,1,1.0,0.34796322659296613,0.29781513530571757,-5.135576870225581,1
Nevada,1A,240,B,18,3,25000.0,25000,1.0,2.0175883509252253,-1.216130946438032,-4.9988879960570305,1
Nevada,1A,240,I,20,3,1000.0,1000,1.0,0.2933986443887382,0.4470944931530291,-5.2881170731628115,1
Nevada,1A,240,I,18,3,8900.0,8900,1.0,0.4001748596353325,0.5050706817951173,-5.274355000701157,1
Nevada,1A,240,I,14,3,6500.0,6500,1.0,0.3885883399263341,0.475861868022087,-5.279397035141903,1
California,9A,240,I,13,37,40000.0,40000,1.0,0.1437980810757462,1.7656759287213413,-1.7501557150336313,2
California,9A,280,I,13,37,40000.0,40000,1.0,-0.191876828005174,1.415983664243857,-0.746315360834308,2
California,2,220,B,24,77,8.0,8,1.0,0.9206813664863993,-1.1902405021949511,-0.544687708514532,0
Texas,8B,220,I,20,17,2300.0,2300,1.0,-0.6383581840077821,0.344038465416519,-0.3704061381008849,2
Georgia,1B,23F,I,18,25,1.0,1,1.0,-0.9532132222031857,0.8143910104295166,0.16602623909201067,2
South Carolina,8B,26B,I,58,7,455.0,455,1.0,-1.473881844475641,1.17397511757388,-0.11814125833418052,2
South Carolina,8B,26B,I,58,19,582.0,582,1.0,-1.4421170369475025,1.103886435673283,-0.037200153060130234,2
Nebraska,8D,240,I,41,3,46500.0,46500,1.0,-0.36876706340354076,1.6663692967439763,-1.0167008686346508,2
Tennessee,4,23H,I,18,15,30000.0,30000,1.0,0.07177133866829213,-0.009159593235451756,0.9298229612300316,2
Missouri,5,23H,B,5,78,25000.0,25000,1.0,1.1861848498497138,-2.174885005456353,1.8939764378335169,0
Texas,2,23H,S,8,19,497.0,497,1.0,1.0295190064851731,-1.6768909750460346,-0.33573808139347444,0
Texas,2,23H,B,8,19,497.0,497,1.0,1.7357299444189616,-2.3136177000180935,-0.6025424903822159,0
Oregon,2,220,I,20,4,400.0,400,1.0,-0.8413116630042922,0.7544032489108611,-0.25577728669760247,2
Oregon,2,23F,I,20,4,400.0,400,1.0,-0.879708657208381,1.0099785259595182,-0.36206132556055204,2
California,1A,240,I,13,24,25000.0,25000,1.0,0.46386034279270244,1.022205778321532,-3.883464615436806,1
Ohio,1B,23F,I,13,6,620.0,140,0.22580645161290322,-1.0731860184546225,0.9049206473831053,-0.15001854994389996,2
Ohio,1B,280,I,20,6,620.0,140,0.22580645161290322,-0.9982673817740602,0.630264183961741,-0.37567819884259007,2
Illinois,2,23F,I,13,77,200.0,200,1.0,-0.7420906814043925,0.7570326711763072,0.16552650509169908,2
Michigan,8B,23F,I,14,75,1.0,1,1.0,-1.2093942740437467,0.7659652548139335,0.9970306655791643,2
Georgia,9A,240,I,25,3,18995.0,18995,1.0,-0.47554953292490454,1.7047496342759034,-1.1481289791510312,2
Texas,1A,240,B,19,78,8000.0,4000,0.5,2.252281371312659,-2.2793561046264,-3.041457748676196,1
South Carolina,9A,240,I,3,3,8000.0,8000,1.0,-0.41294519075340375,1.303686439678498,-1.0596476359924174,2
North Carolina,6,23F,I,20,74,1000.0,1000,1.0,-1.1761657660864306,0.6895549078126808,1.1364627086433756,2
North Carolina,6,23F,I,20,7,500.0,500,1.0,-1.3509328570834784,1.082551007345421,0.6849156609000011,2
Pennsylvania,5,240,I,13,3,1.0,1,1.0,-0.7891766125701603,0.8360999862588485,-0.958190068065362,2
Pennsylvania,5,23F,I,13,3,1.0,1,1.0,-1.2314488911952473,0.7786808729077137,0.2726182231430224,2
Iowa,8D,23H,B,24,78,10000.0,10000,1.0,0.7571506446669454,-1.2678888280542697,0.7324049191547821,0
North Carolina,4,23F,I,18,77,1.0,1,1.0,-1.321385680082501,0.8781981006617601,1.0953969408731046,2
Indiana,1B,23F,I,20,75,1000.0,1000,1.0,-0.617965814576008,0.16310497390505838,0.6401059421181777,2
Pennsylvania,1A,240,I,13,3,8500.0,8500,1.0,-0.024275422824972928,0.697299558952681,-3.3231413456958605,1
Pennsylvania,4,250,B,5,20,5505.0,5505,1.0,0.362915724510184,-1.0878437232735076,0.41380148036062636,0
Pennsylvania,4,23H,B,5,20,5505.0,5505,1.0,0.6233830484650056,-1.4122946168059338,0.557803898110592,0
Massachusetts,1B,23H,I,13,19,1.0,1,1.0,-0.5768554243396644,-0.3412241420410488,1.1617543482253634,2
Alabama,6,23D,I,20,77,3000.0,3000,1.0,-0.8227930786887445,0.3615973116030096,0.8515280934588062,2
Massachusetts,1B,220,I,7,8,1.0,1,1.0,-0.9557414095929926,0.13361978077530967,1.0236662520593185,2
Pennsylvania,1A,26A,B,13,3,20000.0,20000,1.0,1.3876889747968582,-1.6206630654483283,-1.646678095807981,1
North Carolina,4,240,I,20,3,20000.0,20000,1.0,-0.8269663935566084,1.5386203591113727,-0.5969877889713593,2
Connecticut,5,240,B,41,3,5100.0,5100,1.0,0.6959738151289178,-0.9013493288349635,-0.650821365884499,0
Missouri,8D,23F,I,18,27,250.0,250,1.0,-1.1867797923947165,0.9267677176490682,0.5511109803584289,2
Alabama,2,240,I,20,37,26000.0,10000,0.38461538461538464,-0.13153383709158267,1.1981148230919338,-1.7192737052860292,2
Alabama,2,26B,I,5,37,26000.0,10000,0.38461538461538464,-0.45832798219589427,0.9142856062995598,-0.7761861734551212,2
California,9A,23F,I,18,77,250.0,250,1.0,-0.7121742321633828,1.166793151787262,-0.3204934227405303,2
New Mexico,1B,270,I,24,13,340.0,340,1.0,0.046198129544988045,-0.7266069972355103,-0.4744923860454923,0
Pennsylvania,1A,240,I,13,3,10000.0,10000,1.0,-0.0057200148412767035,0.709263393380473,-3.3204573199240963,1
Illinois,2,240,I,23,3,100.0,100,1.0,-0.532505757717879,1.2772808815602554,-1.5613271943320217,2
Illinois,2,23F,I,18,3,100.0,100,1.0,-0.9521503700118201,1.2072784198484166,-0.3314533946310443,2
Pennsylvania,1A,240,I,13,3,20000.0,20000,1.0,0.11798270505003394,0.789022289565751,-3.3025638147790106,1
Virginia,2,240,I,13,3,15000.0,15000,1.0,-0.1090739224609176,1.312687918286016,-1.5464688432387177,2
Tennessee,1B,220,B,45,16,13.0,13,1.0,0.9822602998778869,-2.0663004521081465,0.9345878289529265,0
Tennessee,1B,220,B,25,19,1.0,1,1.0,1.0801709676849816,-2.1345049611969227,0.9510068551568008,0
Tennessee,1B,220,S,25,19,1.0,1,1.0,0.3739600297511936,-1.4977782362248644,1.217811264145542,0
Virginia,3,26A,B,24,37,50000.0,50000,1.0,1.4073263019108981,-1.0908548583674837,1.286871971762706,0
Pennsylvania,1A,23H,I,20,77,52.0,52,1.0,0.0002230476509241427,-0.5286859044699391,-1.4391427010703508,1
Washington,1B,220,B,24,36,1.0,1,1.0,0.7318021792357208,-1.9834782108601967,0.8897548637922927,0
Washington,1B,220,I,24,36,1.0,1,1.0,-0.6864499330291624,-0.13386475976874948,0.6430964024317553,2
Washington,1B,240,B,20,24,1.0,1,1.0,1.123585813736117,-1.6094488792668187,-0.5287989172436746,0
Washington,1B,240,I,20,24,1.0,1,1.0,-0.29466629852876636,0.24016457182462922,-0.7754573786042126,2
Washington,1B,220,B,8,6,1.0,1,1.0,0.7287262540315903,-1.8459908759090746,0.6849798465718193,0
Massachusetts,3,23H,I,5,19,750.0,750,1.0,-0.6596018115867672,-0.18616486610451224,1.4971901824969986,2
West Virginia,5,23F,I,20,7,300.0,300,1.0,-1.3063939732696017,0.7713667571663909,0.7384948380692701,2
South Carolina,9A,240,B,14,24,25000.0,25000,1.0,1.2186597996228452,-0.5070813562981908,-0.6392650834911979,0
Michigan,5,240,I,20,3,1.0,1,1.0,-0.7627917957647483,0.7089934129002186,-0.32774103993557724,2
California,9A,220,I,20,3,12000.0,12000,1.0,-0.7236726036968302,1.4484279063738466,-0.6905461749078415,2
California,9A,240,I,20,3,12000.0,12000,1.0,-0.31979731927583166,1.761422296773638,-2.027638504979175,2
California,9A,280,I,20,3,12000.0,12000,1.0,-0.6554722283567526,1.4117300322961543,-1.0237981507798513,2
Ohio,1B,240,I,13,38,35.0,35,1.0,-0.5443459901580155,0.7524731093912262,-1.156802952026648,2
Ohio,1B,240,I,13,3,10000.0,10000,1.0,-0.5091414301607552,1.0393325740961266,-1.3743874926124686,2
Virginia,9B,240,I,6,24,5000.0,5000,1.0,-0.4930478120066252,1.3977292345841537,-0.8347126829478134,2
Virginia,9B,23H,I,6,24,5000.0,5000,1.0,-0.5185615459803131,0.6599673882271296,0.565358650535195,2
Arizona,7,240,I,18,3,7000.0,7000,1.0,-0.5801944992638745,0.9587767773131107,-0.7838884428642893,2
Alabama,3,23H,I,20,59,50.0,50,1.0,-0.5332674355275052,0.07772301836727069,0.6895354937660085,2
West Virginia,6,240,B,18,3,1.0,1,1.0,0.5716362167471445,-0.8080229717127495,-0.4678194083077215,0
Texas,1A,240,I,18,78,25000.0,25000,1.0,1.081270749882636,-0.2910692293529472,-3.2479191897053723,1
Indiana,7,23D,I,1,76,1210.0,1210,1.0,-0.4309064686095862,-0.13605876963095467,1.072779263586198,2
Georgia,8D,23F,I,20,13,1.0,1,1.0,-1.2710678239948474,1.363931944257451,-0.06590352850126717,2
Nevada,1A,240,I,20,3,4000.0,4000,1.0,0.33050946035613205,0.4710221620086126,-5.282749021619286,1
Pennsylvania,6,23H,I,7,75,145.0,145,1.0,-0.5823750916193492,-0.14570087007817473,0.7309497037656543,2
Pennsylvania,6,240,I,20,3,6500.0,6500,1.0,-0.7182429095288281,1.102074179835324,-1.1396037758306412,2
Pennsylvania,6,23H,I,8,25,1.0,1,1.0,-0.7144893731583433,0.1519240209978559,0.39457119493176285,2
Texas,1A,240,B,5,3,30000.0,30000,1.0,2.43149501089466,-1.6891348138261495,-3.4992052646834764,1
Tennessee,1B,220,B,25,26,2500.0,2500,1.0,1.1286973174607058,-2.1560491579714753,1.002561525785137,0
Ohio,1B,220,I,20,38,20.0,1,0.05,-0.9927079951780193,0.47853487665968525,0.1700623142706457,2
Ohio,1B,220,I,20,24,8000.0,8000,1.0,-0.9165968711989608,0.6035752573705024,0.10168367561795832,2
Ohio,1B,240,I,20,38,20.0,1,0.05,-0.5888327107570216,0.7915292670594773,-1.1670300158006888,2
Ohio,1B,240,I,20,24,8000.0,8000,1.0,-0.512721586777963,0.9165696477702944,-1.2354086544533758,2
Missouri,5,23D,B,5,70,868.0,868,1.0,0.5797691210251308,-2.019468510148042,1.9721079991530306,0
Pennsylvania,1A,23H,I,45,75,500.0,500,1.0,-0.1124056993179282,-0.4503456941369601,-1.4471209241292657,1
Ohio,1B,240,B,13,38,1.0,1,1.0,0.8734855328592371,-1.0974115219472518,-0.9102053285836023,0
Ohio,1B,240,B,13,24,40000.0,40000,1.0,1.3330579620027188,-0.6954320232332489,-0.9327992647389323,1
Ohio,4,220,I,20,26,50.0,50,1.0,-1.3711272314844578,0.9834634728281564,0.23794039395469008,2
Missouri,5,23H,B,5,3,25000.0,10000,0.4,0.8926695929761777,-1.7805426697537425,1.3675668863220143,0
Missouri,5,240,B,5,3,25000.0,10000,0.4,0.9181833269498653,-1.0427808233967188,-0.03250444716099358,0
Ohio,4,23F,I,25,26,50.0,50,1.0,-1.4321518920196923,1.2516220982375166,0.13259084659914824,2
Indiana,1B,240,I,18,3,20000.0,20000,1.0,-0.1127699995380873,0.7936423699568398,-1.041361632469755,2
North Carolina,8C,220,B,41,38,5290.0,1150,0.21739130434782608,-0.028854115669121178,-0.8068990351626923,1.1266811753825645,0
North Carolina,8B,240,I,20,3,10000.0,10000,1.0,-1.0360717243021278,1.5990201053832027,-0.7506457772410167,2
North Carolina,8B,23H,I,20,3,10000.0,10000,1.0,-1.061585458275816,0.8612582590261785,0.6494255562419908,2
Alabama,2,240,S,20,3,5000.0,2000,0.4,0.3193732981804394,0.07405392653743537,-1.4591580496069887,1
Alabama,2,280,S,7,3,5000.0,2000,0.4,0.042530321560498394,-0.3083550436778793,-0.4577473733269234,2
Alabama,2,240,I,20,3,5000.0,2000,0.4,-0.39266787615065574,1.2869406526568254,-1.9726209199562674,2
Alabama,2,280,I,7,3,5000.0,2000,0.4,-0.6695108527705967,0.9045316824415097,-0.9712102436762025,2
North Carolina,8B,240,I,20,3,20000.0,20000,1.0,-0.9123690044108173,1.6787790015684805,-0.7327522720959307,2
Alabama,9A,23H,B,12,38,140.0,140,1.0,0.8851436003803987,-1.3026210116392527,0.48735302910850203,0
Alabama,2,23H,B,24,76,1700.0,1700,1.0,1.1521017692090585,-1.7501484959827365,0.17015592544962194,0
North Carolina,9A,240,B,6,24,3300.0,3300,1.0,0.7495822237398396,-0.5255226611265249,-0.34927528457337914,0
North Carolina,9A,23H,B,6,24,3300.0,3300,1.0,0.724068489766152,-1.2632845074835493,1.0507960489096289,0
Texas,1A,240,I,13,37,45000.0,1,2.2222222222222223e-05,0.9442622251149976,-0.06955187123285629,-3.5450058840017697,1
Nevada,1A,240,I,47,3,500.0,500,1.0,0.16502411020598554,0.5110566294915668,-5.283965494280069,1
Georgia,1B,240,B,20,3,1.0,1,1.0,0.8429048333475406,-0.8424170181825738,-0.9657252000438379,0
Georgia,1B,120,I,12,3,1.0,1,1.0,-0.9824132200535939,0.9174038785208443,-0.6354217813718761,2
South Carolina,2,240,I,5,3,4000.0,4000,1.0,-0.2651240476428313,1.011801441961399,-1.6442563944293551,2
Connecticut,5,23H,I,18,77,1250.0,1250,1.0,-0.5051353180671684,-0.31654829086436936,0.9891393020017387,2
New Mexico,1B,220,B,7,8,3.0,1,0.3333333333333333,0.5757240508182426,-1.4863250787701068,0.6230260229591705,0
Missouri,7,23H,B,11,38,50.0,31,0.62,0.9455692050059655,-2.019651240124763,1.2710671872900476,0
California,1A,240,I,13,3,8000.0,8000,1.0,0.20072659875281662,1.0110434896003218,-4.055132825261191,1
California,9A,26F,I,23,3,13500.0,13500,1.0,-0.47479810142623213,1.676181959950466,-1.277701201784651,2
California,9A,240,I,13,3,13500.0,13500,1.0,-0.26956317842853095,1.7557694434964437,-2.026262767317782,2
California,9A,23F,I,13,3,13500.0,13500,1.0,-0.7118354570536184,1.6983503301453096,-0.7954544761093982,2
Connecticut,5,240,B,41,3,6425.0,6425,1.0,0.7123644255145162,-0.8907812750904137,-0.6484504764527751,0
Wisconsin,5,23H,I,13,3,1000.0,1000,1.0,-0.7887132818876034,0.39610876568665027,0.5345024271294468,2
South Carolina,9C,23H,I,20,77,5000.0,5000,1.0,-0.5703465882513467,0.08696345510025007,0.6618189709325657,2
South Carolina,9C,23H,I,20,3,2000.0,2000,1.0,-0.793652399296108,0.5014957755179242,0.15871546321033977,2
South Carolina,9C,240,I,20,77,5000.0,5000,1.0,-0.5448328542776585,0.8247253014572739,-0.7382523625504425,2
South Carolina,9C,240,I,20,3,2000.0,2000,1.0,-0.7681386653224204,1.2392576218749491,-1.2413558702726686,2
North Carolina,9A,23F,I,18,77,1.0,1,1.0,-1.072702218784314,0.956527098348459,0.9877004626458415,2
North Carolina,5,240,B,5,37,3000.0,3000,1.0,0.6616666319889816,-1.1017299003767378,0.09857136208241478,0
North Carolina,5,240,S,5,37,3000.0,3000,1.0,-0.04454430594480668,-0.46500317540467906,0.3653757710711562,0
Ohio,6,240,I,20,3,5000.0,5000,1.0,-0.8144289935484063,1.2527967707209735,-1.1859133373310264,2
California,9A,240,I,13,3,8000.0,8000,1.0,-0.3375996743687518,1.7119020505945408,-2.03610419514758,2
California,9A,240,I,13,3,5000.0,5000,1.0,-0.37471049033614506,1.6879743817389572,-2.0414722466911055,2
Utah,9B,23H,B,6,43,3614.0,3278,0.9070282235749861,0.6735471032415512,-1.4421568331120935,1.4749252703086737,0
Nevada,1A,240,B,5,3,80000.0,80000,1.0,2.7567852427884136,-0.8101737231568311,-4.902903395678316,1
Indiana,4,240,I,20,3,30000.0,30000,1.0,-0.359337341315393,1.3335814133917085,-0.8860645854210829,2
North Carolina,9A,23H,I,46,36,615.0,594,0.9658536585365853,-0.8788103063811952,0.5951674637384785,0.8870894160906136,2
North Carolina,9A,23F,I,46,36,615.0,594,0.9658536585365853,-1.2955688510325944,1.2755101967443683,0.7178263738159899,2
Colorado,1C,240,B,8,37,30000.0,30000,1.0,0.9773240779818814,-0.01672795948734587,-1.6217955350371192,1
Colorado,1C,23H,B,8,37,30000.0,30000,1.0,0.9518103440081936,-0.7544898058443694,-0.2217242015541119,0
North Carolina,5,220,I,13,13,450.0,450,1.0,-1.2885967903700561,0.5768872389290989,1.0245098578756495,2
North Carolina,1C,240,I,18,26,200.0,200,1.0,-1.0954232691377335,1.5156358250805382,-1.1152531977907323,2
North Carolina,1C,240,I,18,25,2000.0,2000,1.0,-1.0756729281394242,1.535917561384068,-1.1187585216778424,2
North Carolina,1C,240,I,18,6,200.0,200,1.0,-1.145746240780265,1.634138524884121,-1.2497762940552448,2
North Carolina,1C,240,I,18,3,1500.0,1500,1.0,-1.1372133329407748,1.6622825863587456,-1.2676286028260613,2
North Carolina,1C,240,S,18,26,200.0,200,1.0,-0.3833820948066381,0.30274909896114877,-0.6017903274414532,2
North Carolina,1C,240,S,18,25,2000.0,2000,1.0,-0.36363175380832896,0.32303083526467824,-0.6052956513285633,2
North Carolina,1C,240,S,18,6,200.0,200,1.0,-0.43370506644917006,0.4212517987647319,-0.7363134237059661,2
North Carolina,1C,240,S,18,3,1500.0,1500,1.0,-0.42517215860967955,0.449395860239356,-0.7541657324767823,2
North Carolina,1C,240,I,7,23,600.0,600,1.0,-1.0482427401599392,1.5089182195049382,-1.1367718033409018,2
North Carolina,1C,240,I,7,3,15000.0,15000,1.0,-0.9204337951589844,1.7422737298153224,-1.2455282521964908,2
North Carolina,8C,240,I,20,3,3000.0,3000,1.0,-1.027543604280217,1.491730806586829,-0.6869873852488866,2
Illinois,5,26A,O,13,3,500.0,500,1.0,-0.20284991269058017,-0.8932590176614408,0.9086773121827715,0
Illinois,5,250,O,13,3,500.0,500,1.0,-0.34028512810103057,-0.7464980665634083,0.755518970305322,0
California,1A,240,I,13,3,1500.0,1500,1.0,0.12031983082346463,0.9592002070798904,-4.066763603605495,1
Washington,6,240,I,20,28,1200.0,1200,1.0,-0.4815272186636833,0.4617540805290284,-0.5502947083407995,2
North Carolina,1B,240,B,48,3,30000.0,30000,1.0,0.9494925022813259,-0.6159142528801627,-0.46423241532487874,0
Oregon,2,240,I,13,3,3000.0,3000,1.0,-0.37611108713007607,1.0764433996040181,-1.59625174835481,2
Ohio,2,23F,B,18,75,1100.0,1100,1.0,0.6090957781193272,-1.084250751878811,0.023879792528478376,0
Ohio,2,23F,B,18,36,700.0,700,1.0,0.5060178746207373,-0.8563608431092348,-0.239155985393127,0
Ohio,2,23F,B,18,25,2770.0,2220,0.8014440433212996,0.49778084024542907,-0.7724874458506453,-0.3123798703666157,0
Ohio,2,23F,B,18,6,200.0,200,1.0,0.424348281162374,-0.6825947382131239,-0.4418353050471511,0
Ohio,2,23F,I,18,75,1100.0,1100,1.0,-0.8091563341455561,0.7653626992126367,-0.22277866883205927,2
Ohio,2,23F,I,18,36,700.0,700,1.0,-0.9122342376441461,0.9932526079822134,-0.4858144467536647,2
Ohio,2,23F,I,18,25,2770.0,2220,0.8014440433212996,-0.9204712720194543,1.0771260052408027,-0.5590383317271533,2
Ohio,2,23F,I,18,6,200.0,200,1.0,-0.9939038311025096,1.1670187128783243,-0.6884937664076891,2
Washington,9A,240,I,20,3,1.0,1,1.0,-0.4600409525913964,0.898068212210399,-0.8873733626085903,2
Oregon,9A,240,I,18,3,1000.0,1,0.001,-0.6494311748410112,1.356602625136844,-1.0341317760538018,2
Washington,9A,240,B,20,3,1.0,1,1.0,0.9582111596734869,-0.9515452388810488,-0.6407149012480526,0
Ohio,1C,23F,I,13,77,1.0,1,1.0,-1.340576032581653,1.1950988836158016,-0.16386974845266133,2
Washington,2,23F,I,55,3,1200.0,1,0.0008333333333333334,-0.8604145422487331,0.6909480575886642,-0.23896222162551148,2
Washington,2,240,I,55,3,1200.0,1,0.0008333333333333334,-0.41814226362364587,0.7483671709397987,-1.4697705128338963,2
North Carolina,9A,23H,I,20,3,4000.0,4000,1.0,-0.801721018058207,0.7515732765446022,0.6667574580522488,2
North Carolina,9A,240,I,20,3,4000.0,4000,1.0,-0.7762072840845191,1.4893351229016263,-0.7333138754307594,2
Wisconsin,9C,240,B,20,3,8000.0,8000,1.0,0.6273679332909408,-0.20738074071168472,-1.1403564431391704,1
Wisconsin,9C,240,I,20,3,8000.0,8000,1.0,-0.7908841789739427,1.6422327103797631,-1.387014904499708,2
Georgia,1B,240,I,23,3,1.0,1,1.0,-0.5889238787160299,1.0147464419252967,-1.2118229664999314,2
Ohio,1C,23F,I,3,7,5000.0,1200,0.24,-1.4441622825175031,1.625735078893502,-0.6405382879104189,2
Ohio,1C,120,I,25,77,10.0,10,1.0,-1.395769027969499,1.2131306190282896,-0.8139620894442865,2
Arkansas,3,240,I,20,3,8500.0,8500,1.0,-0.5394642075106966,1.0463165553139528,-0.5018559349606903,2
Arkansas,4,240,I,20,3,5000.0,5000,1.0,-0.8157631675120178,1.3043290575650281,-0.7066797136089669,2
Missouri,8C,220,I,19,68,20.0,20,1.0,-1.1254832319180217,0.49938552535718017,1.1619815284540513,2
Missouri,8C,220,I,19,44,10.0,10,1.0,-1.1859945006089514,0.6415090062252948,1.0005359194314902,2
Missouri,8C,220,I,19,42,5.0,5,1.0,-1.1910886491331498,0.6533193967575608,0.987074663052467,2
Missouri,5,240,I,20,3,1.0,1,1.0,-0.7723921005507016,0.6952361967640912,-0.2991434669919333,2
California,9A,23H,I,20,77,9.0,9,1.0,-0.3074479895938227,0.4895615687275886,-0.15128781733693977,2
Georgia,9B,280,I,20,59,165.0,165,1.0,-1.019060401774033,0.9023104168656978,0.20963163238008245,2
Georgia,9B,280,I,20,13,1150.0,1150,1.0,-1.1226185186425621,1.182722877688189,-0.09800897877150773,2
Georgia,9B,23F,I,20,59,165.0,165,1.0,-1.1256577713181994,1.1945835679920478,0.43659956938914296,2
Georgia,9B,23F,I,20,13,1150.0,1150,1.0,-1.2292158881867292,1.4749960288145387,0.1289589582375529,2
Michigan,9A,220,B,5,28,6.0,6,1.0,0.5038735719736788,-1.1451819211593346,1.0602387565175941,0
