state_name,population_group_code,offense_code,victim_type_code,location_code,prop_desc_code,stolen_value,recovered_value,recovery_rate,PC 1,PC 2,PC 3,Class
Tennessee,1B,220,B,45,26,866.0,866,1.0,2.0778801997070735,-1.4882120446547964,-0.42514940996734196,3
Tennessee,1B,220,B,1,26,30000.0,30000,1.0,2.3859987739661106,-1.4379157964298948,-0.17885210785874694,3
Texas,5,240,I,5,78,13000.0,13000,1.0,0.49037322219493346,0.8173703369715408,-0.2251818661261999,1
Texas,5,240,I,5,37,16000.0,16000,1.0,0.30090763397451853,1.135691583944229,-0.20709319852309147,1
Tennessee,1B,220,B,1,76,26000.0,24000,0.9230769230769231,2.605893981469601,-1.8321934354374811,-0.21576535849515716,3
Tennessee,1B,220,B,18,26,400.0,400,1.0,2.2218355532580527,-1.486855587048212,-0.38365965592920037,3
Iowa,3,240,I,20,3,1.0,1,1.0,-1.290733895546231,1.2179855028450186,0.26203066568284245,1
California,1A,220,I,14,25,100.0,100,1.0,-0.21831902891932287,2.6692151990201625,-0.5742766671857779,0
California,1A,220,I,14,6,200.0,200,1.0,-0.3092935889990069,2.81465447186525,-0.5736063969256879,0
Arkansas,5,23H,B,5,78,12000.0,12000,1.0,2.021026271999971,-2.1128857590699486,-0.22089662119291367,3
North Carolina,8C,240,I,20,3,1200.0,1200,1.0,-1.5874062399922946,1.039837713587608,0.20012499906591646,1
Ohio,3,240,B,23,3,53900.0,53900,1.0,1.2165498068643723,0.6723491788901557,-0.08052964805807483,3
South Carolina,7,240,I,52,36,1500.0,1500,1.0,-0.783747624501787,0.9315836467146428,0.07231459304135304,1
South Carolina,7,240,I,52,7,1000.0,1000,1.0,-0.92420871929636,1.152520099803215,0.06943660768560883,1
South Carolina,7,240,I,52,3,22000.0,22000,1.0,-0.8917622534552491,1.2168850600647378,0.19497693766259633,1
South Carolina,7,23H,I,52,36,1500.0,1500,1.0,-0.5268417696838728,-0.5955652827783372,0.012487672434849374,1
South Carolina,7,23H,I,52,7,1000.0,1000,1.0,-0.6673028644784457,-0.3746288296897643,0.009609687079105074,1
South Carolina,7,23H,I,52,3,22000.0,22000,1.0,-0.6348563986373349,-0.3102638694282416,0.13515001705609295,1
Ohio,1B,23H,I,53,78,2500.0,2500,1.0,-0.49870183004329965,-0.572633996549715,-0.24595103543528074,1
New Mexico,9B,240,I,20,28,5000.0,5000,1.0,-1.065997171017502,1.0780078974678464,0.37883581440797426,1
Nevada,1A,240,I,21,3,2500.0,2500,1.0,0.47659234000886097,5.17204459924277,-1.482225985743758,0
Nevada,1A,240,I,13,78,2000.0,2000,1.0,0.8784365841318624,4.598396898548361,-1.4723824055069465,0
Nevada,1A,240,I,13,24,9000.0,9000,1.0,0.6363952032818767,5.0225534582474,-1.4303345755703623,0
Ohio,9B,240,I,7,3,40000.0,40000,1.0,-1.306394371010169,1.7419948326592,0.3439714996693032,1
California,2,220,I,20,77,166.0,4,0.024096385542168676,-0.7194559316204174,0.9769002124909678,0.22769584880080118,1
California,2,220,I,20,16,100.0,100,1.0,-0.9433451592492549,1.4728202787243707,0.23978926284998503,1
North Carolina,9A,220,I,20,13,3000.0,600,0.2,-1.654298379374352,-0.4007933193432971,0.2684478705808129,1
New Jersey,1C,240,I,13,3,26000.0,15000,0.5769230769230769,-1.2197618269764565,1.4192251534054428,0.30410531561487,1
Georgia,1B,240,I,20,3,1.0,1,1.0,-0.9045129123578288,1.4027107044625442,0.09198063641070083,1
Maryland,9A,220,I,20,3,5000.0,5000,1.0,-1.5764364343231514,0.08310756509576214,0.47072395078147883,1
Maryland,9A,240,I,20,3,5000.0,5000,1.0,-1.299521089337797,1.490116724509871,0.5146499820113828,1
Georgia,1B,23F,I,18,7,1.0,1,1.0,-1.359336510266952,0.16944135065266258,0.24934535081581033,1
South Carolina,7,26B,I,23,25,15.0,15,1.0,-0.9847712195928529,0.1387204254501612,0.004204570501010454,1
South Carolina,7,23H,I,18,25,15.0,15,1.0,-0.4005856770293319,-0.511193390941088,0.05940722392353357,1
South Carolina,7,23F,I,18,25,15.0,15,1.0,-1.1422677088870066,-0.18688488956150484,0.27333448325649595,1
California,9A,23F,I,20,77,140.0,100,0.7142857142857143,-1.2229505331583193,0.7630618490115455,0.5525881869994641,1
North Carolina,9A,240,I,20,3,8000.0,8000,1.0,-1.3508620805974165,1.1186393533577084,0.36586101992638126,1
North Carolina,5,23H,B,9,77,667.0,667,1.0,1.7145295559718485,-2.1873544324970995,-0.3025667725768456,3
North Carolina,5,26A,B,24,77,3500.0,3500,1.0,1.4449262218168821,-2.196847098675908,-0.2721033366742328,3
North Carolina,5,240,I,20,24,1000.0,1000,1.0,-1.1307896410611895,0.3741733199531152,0.04761562478319812,1
North Carolina,9A,220,I,18,9,0.0,0,0.0,-1.6783384054439596,-0.37702970066099917,0.26580461746676304,1
Illinois,5,23H,B,25,78,20000.0,1,5e-05,1.609990399211701,-1.9386866778875023,-0.27430693221652613,3
North Carolina,1C,220,B,24,23,2450.0,490,0.2,0.2807696045409635,-0.6737563610011936,-0.3711124880534694,3
North Carolina,1C,23D,B,41,77,5.0,5,1.0,0.6331830031881068,-1.3017179340892024,-0.24288839013071242,3
North Carolina,1C,23D,I,41,77,5.0,5,1.0,-1.6424767138873426,-0.6722670615632058,0.06331234255895031,1
New Jersey,3,240,I,20,3,35000.0,35000,1.0,-0.669120118921155,0.5329753408438643,0.5124166855115467,1
North Carolina,3,26A,B,5,3,23995.0,23995,1.0,1.2482266876685189,-1.5211077033649794,-0.0724088020357057,3
California,9A,240,I,18,3,30000.0,30000,1.0,-0.9890399674530268,2.588567244051008,0.5840782816616776,1
Connecticut,2,240,O,50,3,6274.0,6274,1.0,0.5733699619533916,1.58988929856363,-0.2831611187433386,0
Connecticut,2,240,I,13,3,25000.0,25000,1.0,-0.6069986375650864,2.0734718451841148,0.3237376740140276,1
Connecticut,2,23F,I,13,3,25000.0,25000,1.0,-1.0917748146048463,0.8706314170707179,0.477838012740486,1
New Mexico,9B,23H,I,20,77,1.0,1,1.0,-0.586133752403279,-0.8318476753846468,0.2889408962144943,1
New Mexico,9B,280,I,20,77,1.0,1,1.0,-1.0033178401203182,-0.41292059789168395,0.24042074082741458,1
Nevada,1A,240,I,3,3,14000.0,14000,1.0,0.6016116330994924,5.1919472225158225,-1.383969261944684,0
Nevada,1A,23H,I,3,3,14000.0,14000,1.0,0.8585174879174077,3.6647982930228475,-1.443796182551189,0
Nevada,1A,23H,B,8,6,529.0,529,1.0,3.088577045742399,2.990349628179207,-1.8387288188795745,0
South Carolina,8B,240,I,20,3,10000.0,10000,1.0,-1.3418061133868242,1.3343002633185848,0.062424811741193326,1
North Carolina,1B,240,I,23,3,24000.0,14000,0.5833333333333334,-1.0078953758752203,0.929556429351508,0.10649342033790812,1
North Carolina,9A,23H,B,8,77,6.0,6,1.0,1.581811223904713,-1.615704554400194,-0.028554458877050704,3
Virginia,2,240,I,13,3,2000.0,2000,1.0,-0.7696769752135385,1.8481087311371214,0.32910802209487244,1
Washington,8B,240,I,20,3,2000.0,2000,1.0,-1.0396074446146029,0.9817111055604484,-0.0657157758156782,1
Ohio,1C,240,I,23,16,600.0,600,1.0,-1.6371520939675193,2.0472675518074634,-0.1884961436752839,1
Ohio,1C,240,I,23,3,18000.0,18000,1.0,-1.656769766618623,2.174657741247528,-0.0844400382253981,1
Ohio,1C,240,I,18,3,1.0,1,1.0,-1.6741687586938891,2.1460950475526412,-0.18382785563582804,1
Ohio,1C,120,I,18,3,1.0,1,1.0,-2.080001020431611,1.48493588070492,-0.47120514014571585,1
Washington,1B,220,I,20,48,0.0,0,0.0,-0.48577825587610474,-0.8965773305623919,-0.17119469959397188,1
Washington,1B,240,I,13,37,1.0,1,1.0,-0.15361419031858758,0.6251579284293063,-0.10417389796606069,1
Georgia,2,240,I,20,3,5000.0,5000,1.0,-0.9213287823402441,2.0356311759084416,0.289202930876151,1
Georgia,2,240,I,20,3,8000.0,8000,1.0,-0.913950098762975,2.040456894575691,0.30713508232012315,1
Nevada,1A,240,I,13,3,3000.0,3000,1.0,0.5208151603285242,5.173472901264464,-1.4661187116450896,0
Georgia,9C,220,I,25,28,2000.0,2000,1.0,-1.5871716679098242,0.07454701781743792,0.1447078027697477,1
Georgia,6,240,I,20,3,1.0,1,1.0,-1.220992365269335,1.2734198992421812,0.16706681284473526,1
Georgia,6,23F,I,25,25,58.0,1,0.017241379310344827,-1.6962397119968782,-0.12757916850431544,0.3015163665415445,1
Ohio,2,240,I,18,3,1.0,1,1.0,-0.9628517808700812,2.1515718228438887,0.02395986292868492,1
Ohio,2,23F,I,18,3,1.0,1,1.0,-1.4476279579098421,0.9487313947304917,0.17806020165514327,1
Ohio,1C,220,B,41,3,3.0,3,1.0,0.20097554331366727,0.10784418797399377,-0.5716585885878674,1
Ohio,1C,240,B,41,3,3.0,3,1.0,0.4778908882990226,1.514853347388103,-0.5277325573579643,0
Ohio,1C,120,I,13,3,30101.0,30000,0.99664462974652,-1.979581486248563,1.5334804965192186,-0.283727699646982,1
Arkansas,7,240,I,18,24,1400.0,1400,1.0,-0.7271558772547654,0.7849069066988308,0.20248760713659225,1
Ohio,1B,240,I,20,38,50.0,50,1.0,-0.7763305129211545,1.2589972895285184,-0.14650185494357115,1
Ohio,1B,240,I,20,23,120.0,120,1.0,-0.8481745406368375,1.373803375596159,-0.14602617606710447,1
Ohio,1B,240,I,20,3,2000.0,2000,1.0,-0.9395721615939524,1.5297521405815073,-0.13471234514962882,1
Texas,6,23H,B,8,19,118.0,118,1.0,2.6125189554761734,-0.6516767248110376,-0.6071459890895002,3
Texas,9C,23H,I,6,69,28000.0,27500,0.9821428571428571,0.46641863059744937,0.03559369442503074,-0.11646960757153392,3
Maryland,9A,220,B,7,23,3000.0,1500,0.5,0.8212932297738671,-0.7189200288897357,0.15908353194662242,3
Texas,6,23H,B,20,8,239.0,239,1.0,2.495515124995901,-0.5683095544825615,-0.62605860679468,3
Ohio,4,23H,B,5,77,20.0,20,1.0,1.4681904114400464,-1.228769120768621,-0.37349144221178865,3
Ohio,1C,120,I,7,2,2.0,2,1.0,-2.0256842110506157,1.4934417430940896,-0.4531572947815132,1
Ohio,1C,240,I,20,3,6801.0,6800,0.9998529627995882,-1.6682048107710588,2.156871308578758,-0.14646895367275867,1
Illinois,3,240,I,13,20,16.0,16,1.0,-1.0601823063819376,0.7679067408518845,0.16870832565032082,1
Illinois,6,240,I,20,3,20000.0,20000,1.0,-1.2156805701735298,1.1114046096450831,0.2967559996408235,1
Indiana,4,23H,B,12,77,289.0,289,1.0,1.861763157150948,-1.5767459849984102,-0.15617744513384405,3
Alabama,2,23F,I,20,77,484.0,484,1.0,-0.9980766626094827,0.40091047110379163,0.46955566693006806,1
Alabama,2,23F,I,20,26,100.0,100,1.0,-1.2438762039044913,0.7902506313967576,0.46745504237733626,1
Alabama,2,23F,I,20,9,0.0,0,0.0,-1.396179745675102,0.890005803868581,0.45535415948338703,1
Alabama,2,23F,I,20,6,33605.0,5,0.00014878738282993602,-1.4102748269535352,0.9129316341211955,0.4559310392965607,1
Alabama,2,240,I,18,3,3000.0,3000,1.0,-0.8516438748745423,2.1737752699297372,0.3340565640090275,1
Alabama,2,23H,B,7,16,26.0,26,1.0,1.7951364290515666,-0.08615142761280203,-0.031759405313686026,3
Alabama,2,240,I,3,3,4000.0,4000,1.0,-0.7685723642006478,2.176553872025985,0.3646312894324463,1
Alabama,2,240,I,14,3,2500.0,2500,1.0,-0.8313771356090283,2.1732829912737723,0.3376271631973683,1
Alabama,2,23H,I,20,68,34195.0,5389,0.15759613978651849,-0.346633817508581,0.12795533169644768,0.2756945243721204,1
Ohio,9B,23F,I,25,16,1.0,1,1.0,-1.92387083816416,0.3740080413367488,0.22941602618792126,1
Alabama,2,240,I,20,37,4500.0,4500,1.0,-0.6954660798186911,1.9160602238474895,0.33961320029511405,1
Georgia,9D,23H,B,6,15,4000.0,4000,1.0,1.6676678698372955,-0.6999606211300397,-0.405695482171482,3
Georgia,5,23H,B,45,7,649.0,649,1.0,1.2773677455790764,-1.1720531963851288,-0.3018567613412238,3
Maryland,9A,23H,I,20,20,2400.0,1200,0.5,-1.0055526328408257,-0.18816659978779357,0.426279150212377,1
Maryland,9A,23H,I,20,17,7080.0,1100,0.1553672316384181,-1.0444368961888586,-0.17575545115425717,0.42178208023346975,1
Maryland,9A,240,I,20,3,1000.0,1000,1.0,-1.3093593341074894,1.4836824329535383,0.4907404467527525,1
Maryland,9A,23H,B,24,11,50.0,50,1.0,1.2377817731908944,-0.7359273802801928,0.11244444799862348,3
Iowa,2,23F,B,13,3,10000.0,5000,0.5,0.7168421215856099,0.315324965693227,0.2578500641498549,3
Iowa,2,240,B,13,3,10000.0,5000,0.5,1.2016182986253698,1.5181653938066233,0.1037497254233968,0
Iowa,2,23F,I,13,3,10000.0,5000,0.5,-1.5588175954898391,0.9447758382192237,0.5640507968395176,1
Iowa,2,240,I,13,3,10000.0,5000,0.5,-1.0740414184500795,2.14761626633262,0.4099504581130596,1
Illinois,4,23C,B,12,36,97.0,97,1.0,1.4542202016686554,-1.6534445797296984,-0.37380629972949,3
Illinois,4,23H,B,12,36,97.0,97,1.0,1.2300155589644717,-1.233706783700292,-0.1355641672237599,3
Illinois,4,23C,I,12,36,97.0,97,1.0,-0.8214395154067938,-1.0239937072037018,-0.06760556703982723,1
Illinois,4,23H,I,12,36,97.0,97,1.0,-1.0456441581109774,-0.6042559111742954,0.17063656546590233,1
North Carolina,4,23F,I,20,77,40.0,40,1.0,-1.6821649101511906,-0.8828754962087266,0.30121652638960283,1
Maryland,9A,120,I,13,3,12000.0,12000,1.0,-1.6505175129705365,0.8407635815157433,0.280593143621519,1
Ohio,1B,240,B,20,65,0.0,0,0.0,1.5583961516408187,0.3929477926202807,-0.46467256989747424,3
Ohio,1B,240,B,20,38,1.0,1,1.0,1.4992086856558655,0.6294675969309571,-0.4529954794401521,3
Ohio,1B,240,B,20,23,1.0,1,1.0,1.4271924886567136,0.7441610828963608,-0.45293821743071094,3
Ohio,1B,240,B,20,3,1.0,1,1.0,1.3311708926578434,0.8970857308502332,-0.45286186808479123,0
Ohio,1B,120,B,20,65,0.0,0,0.0,1.1525638899030985,-0.26821137422744074,-0.7520498544073619,3
Ohio,1B,120,B,20,38,1.0,1,1.0,1.0933764239181452,-0.03169156991676478,-0.7403727639500386,3
Ohio,1B,120,B,20,23,1.0,1,1.0,1.0213602269189925,0.08300191604863971,-0.7403155019405985,3
Ohio,1B,120,B,20,3,1.0,1,1.0,0.9253386309201231,0.23592656400251108,-0.7402391525946785,3
Ohio,1B,240,I,20,65,0.0,0,0.0,-0.71726356543463,1.022398665146277,-0.15847183720781186,1
Ohio,1B,240,I,20,38,1.0,1,1.0,-0.7764510314195833,1.2589184694569535,-0.14679474675048904,1
Ohio,1B,240,I,20,23,1.0,1,1.0,-0.8484672284187358,1.373611955422358,-0.1467374847410489,1
Ohio,1B,240,I,20,3,1.0,1,1.0,-0.9444888244176061,1.5265366033762293,-0.1466611353951286,1
Ohio,1B,120,I,20,65,0.0,0,0.0,-1.1230958271723508,0.3612394982985558,-0.4458491217176977,1
Ohio,1B,120,I,20,38,1.0,1,1.0,-1.1822832931573042,0.5977593026092314,-0.4341720312603761,1
Ohio,1B,120,I,20,23,1.0,1,1.0,-1.2542994901564568,0.712452788574636,-0.43411476925093506,1
Ohio,1B,120,I,20,3,1.0,1,1.0,-1.3503210861553265,0.8653774365285075,-0.4340384199050151,1
Iowa,8C,240,I,18,3,10000.0,10000,1.0,-1.6177415136886544,1.663528966238263,0.4305629746272168,1
Nevada,1C,280,I,3,77,1.0,1,1.0,-0.5987067018982057,2.2251659857287893,-0.9601934356304688,0
Nevada,1C,23F,I,23,77,1.0,1,1.0,-1.0306872453474694,2.1289873706725215,-0.7305424763887772,1
Nevada,1C,240,B,41,24,30000.0,30000,1.0,1.4523414562044696,3.154478786388692,-1.040842494912819,0
Maryland,9A,240,B,50,3,5000.0,5000,1.0,0.8149147287747102,0.858325793569545,0.15925456610419556,3
California,1C,220,I,20,16,65.0,65,1.0,-1.6547482217147977,1.4672872033820057,0.03179233585195825,1
Missouri,9B,23H,G,51,8,100.0,100,1.0,0.35543042054036045,-1.1444907179178885,1.6131874668117252,3
Illinois,4,23H,I,13,78,500.0,500,1.0,-0.8483817333182355,-0.9248274189502708,0.17124529474285968,1
Illinois,4,23H,I,13,39,500.0,500,1.0,-1.035623845516032,-0.6266243554402202,0.17139417596740483,1
Alabama,5,240,I,20,3,3000.0,3000,1.0,-1.0704106980952042,1.162068574670637,0.1727633157346791,1
Alabama,2,240,I,14,3,10000.0,10000,1.0,-0.8129304266658548,2.1853472879418963,0.38245754180729824,1
Alabama,2,23F,I,25,13,2000.0,1,0.0005,-1.4037914187245655,0.8590459978886975,0.4471832962208223,1
North Carolina,9A,23F,I,20,36,1492.0,119,0.07975871313672922,-1.7613958512814356,-0.3768765268772662,0.4621040445417772,1
North Carolina,9A,23H,B,25,77,50.0,50,1.0,1.490559235184846,-1.6169598102945288,-0.05616844114580294,3
Nevada,1A,240,I,8,24,2000.0,2000,1.0,0.6460489247620717,5.011683457759539,-1.463977148403376,0
Nevada,1A,240,I,18,24,8000.0,8000,1.0,0.607064992262296,5.020554875622594,-1.444511073254606,0
Nevada,1A,240,I,18,3,10000.0,10000,1.0,0.5111614388483288,5.184342901752327,-1.432476138812076,0
Texas,9D,220,B,25,75,100.0,1,0.01,2.3995843513768276,-0.7235601415385725,-0.8850359159480184,3
Nevada,1A,240,I,20,3,3000.0,3000,1.0,0.48319625057050447,5.172926887634458,-1.4775974710625117,0
Texas,8D,23H,I,18,38,13000.0,13000,1.0,0.32834579403026193,0.2580245790326105,-0.016565514514266872,1
Oregon,9B,23H,B,18,78,90000.0,90000,1.0,1.8488662210620765,-1.2544023130841169,0.46374073247069086,3
Kentucky,6,23H,I,23,37,50000.0,50000,1.0,-0.13974221878587903,-1.2336181113751263,0.7145344789691237,1
Kentucky,6,23H,I,23,7,3000000.0,3000000,1.0,6.9719309048639495,3.7410588833512453,18.347931256227085,3
Kentucky,6,240,I,23,37,50000.0,50000,1.0,-0.3966480736037936,0.29353081811785386,0.7743613995756289,1
Kentucky,6,240,I,23,7,3000000.0,3000000,1.0,6.715025050046036,5.268207812844225,18.407758176833585,0
Texas,1A,240,B,24,37,67000.0,67000,1.0,3.4574866981480006,2.8630895833227146,-0.9054608961167536,0
West Virginia,9B,280,B,24,77,1500.0,1,0.0006666666666666666,0.9966310411252004,-1.1310967880055613,-0.2045830318757579,3
West Virginia,9B,280,B,24,15,7000.0,7000,1.0,0.7865581002024777,-0.6157209708605897,-0.15097412548761877,3
West Virginia,9B,23H,B,5,77,1500.0,1,0.0006666666666666666,1.515923598185436,-1.5485418285027814,-0.12490624378424672,3
West Virginia,9B,23H,B,5,15,7000.0,7000,1.0,1.305850657262713,-1.0331660113578103,-0.07129733739610769,3
West Virginia,9B,280,I,24,77,1500.0,1,0.0006666666666666666,-1.2790286759502492,-0.5016459154795649,0.101617700813905,1
West Virginia,9B,280,I,24,15,7000.0,7000,1.0,-1.4891016168729712,0.013729901665406608,0.15522660720204384,1
West Virginia,9B,23H,I,5,77,1500.0,1,0.0006666666666666666,-0.759736118890013,-0.9190909559767855,0.18129448890541588,1
West Virginia,9B,23H,I,5,15,7000.0,7000,1.0,-0.9698090598127361,-0.4037151388318138,0.23490339529355547,1
Nevada,8B,23H,B,8,8,4.0,2,0.5,1.751148708936525,1.1634640197290533,-1.1532830699059242,0
Nevada,1C,23H,B,18,16,500.0,500,1.0,1.7218866066512768,1.6428408606336256,-1.239255774513244,0
Missouri,5,23H,I,13,77,499.0,499,1.0,-0.3219789666096804,-1.6748950734257515,0.02532851481368954,1
Missouri,5,23H,S,13,77,499.0,499,1.0,1.0075460414255286,-2.395055399353723,-0.13210257326323235,3
Indiana,8D,23H,B,13,78,25000.0,25000,1.0,2.08363706487971,-1.2343390327247665,0.17405313854775725,3
Washington,1B,240,B,18,24,1.0,1,1.0,2.0327608395304386,0.09471806733760484,-0.4185241174504623,3
Washington,1B,23G,B,18,24,1.0,1,1.0,2.0403399306982206,-1.1072063922122883,-0.3859914909769976,3
Washington,1B,23F,B,18,24,1.0,1,1.0,1.547984662490679,-1.1081223607757913,-0.2644237787240038,3
Missouri,6,220,B,8,77,35.0,35,1.0,1.3662392908580046,-1.927181873386613,-0.19378729433521538,3
Missouri,6,220,B,8,23,699.0,699,1.0,1.1086141302928239,-1.5132172315128067,-0.18961216824829846,3
Missouri,6,220,B,8,19,1340.0,454,0.33880597014925373,1.0422407460789893,-1.502909123870596,-0.19869600105491966,3
Missouri,6,220,B,8,16,16.0,16,1.0,1.0733266913987944,-1.4607922600121959,-0.19366799912263763,3
Missouri,6,220,B,8,7,3840.0,341,0.08880208333333334,0.9667619703966891,-1.4188556750070485,-0.20217617716128025,3
Missouri,6,220,B,8,6,40.0,40,1.0,1.0253749228679774,-1.3842913302859217,-0.1934863672381261,3
Missouri,5,220,B,5,43,1201.0,1201,1.0,1.301342489144953,-1.9224810406060033,-0.2475268289820791,3
North Carolina,1C,220,B,12,26,598.0,598,1.0,0.41626277221887975,-0.6715278914330708,-0.3415772160111126,3
